year,event_time,post,occ_code,occ_title,tot_emp,a_mean,h_mean,wage_bill,log_wage,log_emp,log_wbill,annual_only,suppressed_wage,soc_remapped,a_pct10,a_pct25,a_median,a_pct75,a_pct90,balanced,dv_alpha,dv_beta,dv_gamma,human_alpha,human_beta,human_gamma,n_onet,prefix5,exposure_imputed,exposure_residual
2019,-3,0,11-3071,"Transportation, Storage, and Distribution Managers",132040.0,103320.0,49.67,13642372800.0,11.545586247209776,11.79086018596713,23.336446433176903,0,False,0,55850,72050,94560,124460,160500,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2020,-2,0,11-3071,"Transportation, Storage, and Distribution Managers",132210.0,105100.0,50.53,13895271000.0,11.562667556865042,11.792146846504142,23.354814403369183,0,False,0,56970,73700,96390,126560,164140,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2021,-1,0,11-3071,"Transportation, Storage, and Distribution Managers",144640.0,105580.0,50.76,15271091200.0,11.567224238377609,11.882003175626004,23.44922741400361,0,False,0,58570,75290,98230,126600,162770,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2022,0,0,11-3071,"Transportation, Storage, and Distribution Managers",169910.0,108910.0,52.36,18504898100.0,11.598277132069732,12.043024164079805,23.641301296149532,0,False,0,57780,75640,98560,130240,169070,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2023,1,1,11-3071,"Transportation, Storage, and Distribution Managers",198780.0,111870.0,53.79,22237518600.0,11.625092761840977,12.199953964521995,23.825046726362974,0,False,0,58810,76120,99200,133090,175530,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2024,2,1,11-3071,"Transportation, Storage, and Distribution Managers",213000.0,116010.0,55.77,24710130000.0,11.661431673269451,12.269047444691562,23.930479117961013,0,False,0,61200,78360,102010,136050,180590,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2025,3,1,11-3071,"Transportation, Storage, and Distribution Managers",221180.0,121600.0,58.46,26895488000.0,11.708492248514204,12.306732128629353,24.015224377143557,0,False,0,65120,82440,107230,146770,194900,1,0.01785714285714285,0.486525974025974,0.9551948051948052,0.16201298701298694,0.47297077922077924,0.7839285714285713,2.0,11-30,0,0
2019,-3,0,11-3111,Compensation and Benefits Managers,16900.0,134210.0,64.52,2268149000.0,11.807161016391852,9.735068900911164,21.54222991730301,0,False,0,69870,91430,122270,163980,#,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2020,-2,0,11-3111,Compensation and Benefits Managers,16340.0,137160.0,65.94,2241194400.0,11.828903406576856,9.701371368413994,21.53027477499085,0,False,0,70920,93510,125130,168500,#,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2021,-1,0,11-3111,Compensation and Benefits Managers,15330.0,139470.0,67.05,2138075100.0,11.84560480335274,9.63756697186586,21.4831717752186,0,False,0,77040,98720,127530,163870,#,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2022,0,0,11-3111,Compensation and Benefits Managers,16850.0,143140.0,68.82,2411909000.0,11.871578451292589,9.732105935780508,21.60368438707309,0,False,0,77230,99270,131280,172520,217650,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2023,1,1,11-3111,Compensation and Benefits Managers,18690.0,150940.0,72.57,2821068600.0,11.92463768583886,9.835743900449607,21.760381586288467,0,False,0,76550,102540,136380,181030,229970,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2024,2,1,11-3111,Compensation and Benefits Managers,20070.0,156230.0,75.11,3135536100.0,11.959084559405948,9.906981441790384,21.866066001196334,0,False,0,81660,105210,140360,190890,#,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2025,3,1,11-3111,Compensation and Benefits Managers,22940.0,162640.0,78.19,3730961600.0,11.999294448302228,10.04063739068336,22.03993183898559,0,False,0,89160,113170,149230,200610,256570,1,0.131578947368421,0.513157894736842,0.894736842105263,0.1842105263157894,0.4605263157894737,0.7368421052631579,1.0,11-31,0,0
2019,-3,0,11-3121,Human Resources Managers,154800.0,129570.0,62.29,20057436000.0,11.771976554622857,11.949889240137765,23.72186579476062,0,False,0,68300,88150,116720,156560,205720,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2020,-2,0,11-3121,Human Resources Managers,156600.0,134580.0,64.7,21075228000.0,11.80991409674231,11.96145006253884,23.77136415928115,0,False,0,71180,91730,121220,162720,#,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2021,-1,0,11-3121,Human Resources Managers,166530.0,136590.0,65.67,22746332700.0,11.824739016996938,12.022930752352316,23.847669769349253,0,False,0,75000,95310,126230,163360,#,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2022,0,0,11-3121,Human Resources Managers,181360.0,145750.0,70.07,26433220000.0,11.88964810421274,12.10823928518141,23.99788738939415,0,False,0,76610,98230,130000,171170,224360,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2023,1,1,11-3121,Human Resources Managers,200600.0,154740.0,74.39,31040844000.0,11.949501568103445,12.209068154509971,24.158569722613414,0,False,0,81060,103340,136350,182120,#,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2024,2,1,11-3121,Human Resources Managers,215520.0,160480.0,77.15,34586649600.0,11.985924603195762,12.280808991644191,24.266733594839952,0,False,0,83790,105590,140030,189960,#,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2025,3,1,11-3121,Human Resources Managers,220660.0,164230.0,78.96,36238991800.0,12.009023163331609,12.304378334314295,24.313401497645906,0,False,0,88200,111110,149280,199290,267810,1,0.04,0.48,0.92,0.14,0.45,0.76,1.0,11-31,0,0
2019,-3,0,11-3131,Training and Development Managers,38510.0,123470.0,59.36,4754829700.0,11.723753490561789,10.558673226808954,22.282426717370743,0,False,0,64720,84720,113350,152340,196070,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2020,-2,0,11-3131,Training and Development Managers,38710.0,125920.0,60.54,4874363200.0,11.74340206365123,10.563853243571694,22.307255307222924,0,False,0,66270,86820,115640,155120,200210,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2021,-1,0,11-3131,Training and Development Managers,35830.0,128800.0,61.92,4614904000.0,11.766016092652391,10.486540810299,22.25255690295139,0,False,0,64370,90980,120130,161520,207420,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2022,0,0,11-3131,Training and Development Managers,39550.0,132100.0,63.51,5224555000.0,11.791314490510416,10.5853209731958,22.37663546370621,0,False,0,68450,88680,120000,161630,210470,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2023,1,1,11-3131,Training and Development Managers,41540.0,138450.0,66.56,5751213000.0,11.838264528599108,10.634412097430104,22.47267662602921,0,False,0,73410,94240,125040,166780,220060,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2024,2,1,11-3131,Training and Development Managers,44960.0,140590.0,67.59,6320926400.0,11.853603132073951,10.713528484567572,22.567131616641525,0,False,0,75810,96110,127090,169310,219990,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2025,3,1,11-3131,Training and Development Managers,48050.0,148370.0,71.33,7129178500.0,11.90746443294484,10.77999741439844,22.68746184734328,0,False,0,79550,101850,133000,176870,233600,1,0.0909090909090909,0.5,0.9090909090909092,0.0454545454545454,0.4772727272727273,0.9090909090909092,1.0,11-31,0,0
2019,-3,0,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5060.0,80360.0,38.63,406621600.0,11.294271818928872,8.52912176228151,19.823393581210382,0,False,0,37530,53870,71160,99260,132760,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2020,-2,0,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5670.0,76810.0,36.93,435512700.0,11.249090118992727,8.642944396721798,19.892034515714524,0,False,0,35090,42850,68090,96980,130760,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2021,-1,0,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5220.0,78440.0,37.71,409456800.0,11.270089280310282,8.560252680876685,19.830341961186967,0,False,0,38200,49940,73060,96520,126330,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2022,0,0,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",6250.0,83790.0,40.29,523687500.0,11.336068947607332,8.740336742730447,20.07640569033778,0,False,0,37440,53160,75760,103130,139040,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2023,1,1,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",6150.0,90160.0,43.35,554484000.0,11.409341148713658,8.724207360800564,20.13354850951422,0,False,0,47800,63510,83770,109090,136410,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2024,2,1,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5910.0,97240.0,46.75,574688400.0,11.48493742843006,8.684401110400144,20.169338538830203,0,False,0,51700,67970,87980,115200,156530,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2025,3,1,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",6500.0,99820.0,47.99,648830000.0,11.5111238430236,8.779557455883728,20.29068129890733,0,False,0,54320,66300,89900,118860,160020,1,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,11-90,0,0
2019,-3,0,11-9021,Construction Managers,293380.0,105000.0,50.48,30804900000.0,11.56171562913966,12.589223976041756,24.150939605181414,0,False,0,56140,71900,95260,126040,164790,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2020,-2,0,11-9021,Construction Managers,285640.0,107260.0,51.57,30637746400.0,11.583011072536916,12.562487555663049,24.145498628199963,0,False,0,56880,73460,97180,128860,169070,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2021,-1,0,11-9021,Construction Managers,284750.0,108210.0,52.02,30812797500.0,11.591829062565694,12.559366881309428,24.151195943875123,0,False,0,60050,76960,98890,127110,163800,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2022,0,0,11-9021,Construction Managers,303220.0,112790.0,54.22,34200183800.0,11.633282961633965,12.622213893635571,24.25549685526953,0,False,0,62210,78950,101480,131280,168390,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2023,1,1,11-9021,Construction Managers,329190.0,116960.0,56.23,38502062400.0,11.669587274983606,12.704390370652954,24.37397764563656,0,False,0,64480,81640,104900,135550,172040,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2024,2,1,11-9021,Construction Managers,348330.0,119660.0,57.53,41681167800.0,11.692409666944023,12.760905585289162,24.453315252233185,0,False,0,65160,83480,106980,139330,176990,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2025,3,1,11-9021,Construction Managers,380360.0,124360.0,59.79,47301569600.0,11.73093586417269,12.84887345165338,24.579809315826072,0,False,0,69690,88550,114990,151640,189440,1,0.0444444444444444,0.4444444444444445,0.8444444444444444,0.2,0.4,0.6,1.0,11-90,0,0
2019,-3,0,11-9031,"Education and Childcare Administrators, Preschool and Daycare",52360.0,53690.0,25.81,2811208400.0,10.890982043416615,10.865898220023835,21.75688026344045,0,False,0,30850,37420,48210,62090,82590,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2020,-2,0,11-9031,"Education and Childcare Administrators, Preschool and Daycare",46410.0,54940.0,26.41,2549765400.0,10.913996959649264,10.74527023223522,21.659267191884485,0,False,0,31380,38000,49160,63520,86040,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2021,-1,0,11-9031,"Education and Childcare Administrators, Preschool and Daycare",56430.0,53800.0,25.87,3035934000.0,10.893028746149875,10.940756210963183,21.83378495711306,0,False,0,31200,37200,47310,60010,78350,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2022,0,0,11-9031,"Education and Childcare Administrators, Preschool and Daycare",60010.0,57610.0,27.7,3457176100.0,10.961451442726428,11.00226649398356,21.963717936709987,0,False,0,35190,40470,49690,63240,85390,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2023,1,1,11-9031,"Education and Childcare Administrators, Preschool and Daycare",64090.0,61320.0,29.48,3929998800.0,11.023861332985753,11.068043624498271,22.091904957484022,0,False,0,36550,44420,54290,69350,94890,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2024,2,1,11-9031,"Education and Childcare Administrators, Preschool and Daycare",71620.0,62640.0,30.12,4486276800.0,11.045159330664683,11.179129643552423,22.22428897421711,0,False,0,37060,45310,56270,72690,96400,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2025,3,1,11-9031,"Education and Childcare Administrators, Preschool and Daycare",73660.0,64800.0,31.15,4773168000.0,11.079060882340366,11.207215189999056,22.286276072339422,0,False,0,38580,47040,59300,75500,98240,1,0.0625,0.46875,0.875,0.28125,0.515625,0.75,1.0,11-90,0,0
2019,-3,0,11-9032,"Education Administrators, Kindergarten through Secondary",271020.0,100340.0,,27194146800.0,11.516319698038243,12.509947897876703,24.02626759591495,1,False,0,63070,76650,96400,121500,148630,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2020,-2,0,11-9032,"Education Administrators, Kindergarten through Secondary",262480.0,103010.0,,27038064800.0,11.54258134987774,12.477930167634984,24.020511517512723,1,False,0,65150,78560,98490,124380,152500,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2021,-1,0,11-9032,"Education Administrators, Kindergarten through Secondary",274710.0,102650.0,,28198981500.0,11.53908042244708,12.523471274769888,24.062551697216968,1,False,0,61480,77450,98420,125520,153520,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2022,0,0,11-9032,"Education Administrators, Kindergarten through Secondary",285910.0,106690.0,,30503737900.0,11.577682712185506,12.56343235496349,24.141115067149,1,False,0,64690,80290,101320,128740,158770,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2023,1,1,11-9032,"Education Administrators, Kindergarten through Secondary",302580.0,111020.0,,33592431600.0,11.617465644244152,12.620100984298826,24.23756662854298,1,False,0,70050,83050,103460,131180,163010,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2024,2,1,11-9032,"Education Administrators, Kindergarten through Secondary",319630.0,113360.0,,36233256800.0,11.638323874364565,12.674919355803162,24.313243230167725,1,False,0,72400,83840,104070,132550,165820,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2025,3,1,11-9032,"Education Administrators, Kindergarten through Secondary",328330.0,116100.0,,38119113000.0,11.662207167685985,12.701774479150318,24.3639816468363,1,False,0,76280,86040,105870,134630,167770,1,0.0181818181818181,0.4181818181818181,0.8181818181818181,0.2727272727272727,0.4545454545454545,0.6363636363636364,1.0,11-90,0,0
2019,-3,0,11-9033,"Education Administrators, Postsecondary",144880.0,112400.0,54.04,16284512000.0,11.629819216441728,11.883661092557295,23.51348030899902,0,False,0,55320,70490,95410,135070,194090,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
2020,-2,0,11-9033,"Education Administrators, Postsecondary",140880.0,115200.0,55.38,16229376000.0,11.654425027243928,11.855663743170089,23.51008877041401,0,False,0,56310,72030,97500,139220,199400,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
2021,-1,0,11-9033,"Education Administrators, Postsecondary",155990.0,111260.0,53.49,17355447400.0,11.619625083629284,11.957547181612917,23.5771722652422,0,False,0,59150,74730,96910,128020,190770,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
2022,0,0,11-9033,"Education Administrators, Postsecondary",167060.0,115180.0,55.38,19241970800.0,11.654251401060664,12.026108308309896,23.68035970937056,0,False,0,61000,77010,99940,132010,196420,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
2023,1,1,11-9033,"Education Administrators, Postsecondary",167270.0,122010.0,58.66,20408612700.0,11.71185828756938,12.027364552306054,23.739222839875435,0,False,0,62970,79700,102610,137230,209870,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
2024,2,1,11-9033,"Education Administrators, Postsecondary",176420.0,124450.0,59.83,21955469000.0,11.731659307795738,12.080622794812758,23.812282102608496,0,False,0,63820,79880,103960,140940,212420,1,0.024390243902439,0.4390243902439024,0.8536585365853658,0.3414634146341463,0.475609756097561,0.6097560975609756,1.0,11-90,0,0
